District,Season,CropCategory,Crop,Year,Extent,Production
Jaffna,Maha,Low Country Vegetable,Bandakka,2020,102.0,1043.0
Jaffna,Maha,Low Country Vegetable,Bandakka,2021,96.8,994.8
Jaffna,Maha,Low Country Vegetable,Bandakka,2022,100.1,961.8
Jaffna,Maha,Low Country Vegetable,Bandakka,2023,103.8,1096.4
Jaffna,Maha,Low Country Vegetable,Bandakka,2024,100.3,1071.4
Jaffna,Maha,Low Country Vegetable,Bandakka,2025,101.7,1149.4
Jaffna,Yala,Low Country Vegetable,Bandakka,2001,64.0,506.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2002,66.0,546.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2003,65.0,525.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2004,65.0,537.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2005,73.0,639.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2006,76.0,589.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2007,76.0,589.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2008,76.0,589.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2009,83.15,780.5
Jaffna,Yala,Low Country Vegetable,Bandakka,2010,88.0,752.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2011,94.0,809.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2012,96.0,821.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2013,94.0,734.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2014,106.0,1072.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2015,108.0,954.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2016,116.0,728.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2017,89.0,910.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2018,85.0,927.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2019,177.0,704.0
Jaffna,Yala,Low Country Vegetable,Bandakka,2020,83.4,951.3
Jaffna,Yala,Low Country Vegetable,Bandakka,2021,90.8,1021.9
Jaffna,Yala,Low Country Vegetable,Bandakka,2022,82.1,910.7
Jaffna,Yala,Low Country Vegetable,Bandakka,2023,82.7,878.3
Jaffna,Yala,Low Country Vegetable,Bandakka,2024,82.9,853.8
Jaffna,Yala,Low Country Vegetable,Bandakka,2025,81.0,834.7
Jaffna,Maha,Up Country Vegetable,Beans,2001,34.0,185.0
Jaffna,Maha,Up Country Vegetable,Beans,2002,29.0,158.0
Jaffna,Maha,Up Country Vegetable,Beans,2003,35.0,194.0
Jaffna,Maha,Up Country Vegetable,Beans,2004,29.0,180.3
Jaffna,Maha,Up Country Vegetable,Beans,2005,42.0,281.0
Jaffna,Maha,Up Country Vegetable,Beans,2006,45.0,314.0
Jaffna,Maha,Up Country Vegetable,Beans,2007,41.0,224.0
Jaffna,Maha,Up Country Vegetable,Beans,2008,20.0,100.0
Jaffna,Maha,Up Country Vegetable,Beans,2009,21.0,143.0
Jaffna,Maha,Up Country Vegetable,Beans,2010,37.0,244.0
Jaffna,Maha,Up Country Vegetable,Beans,2011,45.0,270.0
Jaffna,Maha,Up Country Vegetable,Beans,2012,32.0,179.0
Jaffna,Maha,Up Country Vegetable,Beans,2013,24.0,151.0
Jaffna,Maha,Up Country Vegetable,Beans,2014,29.0,188.0
Jaffna,Maha,Up Country Vegetable,Beans,2015,64.0,356.0
Jaffna,Maha,Up Country Vegetable,Beans,2016,33.0,156.0
Jaffna,Maha,Up Country Vegetable,Beans,2017,24.0,676.0
Jaffna,Maha,Up Country Vegetable,Beans,2018,29.0,188.0
Jaffna,Maha,Up Country Vegetable,Beans,2019,16.0,169.0
Jaffna,Maha,Up Country Vegetable,Beans,2020,16.0,173.0
Jaffna,Maha,Up Country Vegetable,Beans,2021,16.2,181.6
Jaffna,Maha,Up Country Vegetable,Beans,2022,13.5,128.8
Jaffna,Maha,Up Country Vegetable,Beans,2023,16.6,129.0
Jaffna,Maha,Up Country Vegetable,Beans,2024,9.6,92.0
Jaffna,Maha,Up Country Vegetable,Beans,2025,14.3,169.5
Jaffna,Yala,Up Country Vegetable,Beans,2001,28.0,151.0
Jaffna,Yala,Up Country Vegetable,Beans,2002,34.0,192.0
Jaffna,Yala,Up Country Vegetable,Beans,2003,8.0,53.0
Jaffna,Yala,Up Country Vegetable,Beans,2004,29.0,173.0
Jaffna,Yala,Up Country Vegetable,Beans,2005,38.0,126.0
Jaffna,Yala,Up Country Vegetable,Beans,2006,47.0,156.0
Jaffna,Yala,Up Country Vegetable,Beans,2007,47.0,156.0
Jaffna,Yala,Up Country Vegetable,Beans,2008,47.0,156.0
Jaffna,Yala,Up Country Vegetable,Beans,2009,8.0,53.0
Jaffna,Yala,Up Country Vegetable,Beans,2010,1.0,7.0
Jaffna,Yala,Up Country Vegetable,Beans,2011,8.0,56.0
Jaffna,Yala,Up Country Vegetable,Beans,2012,9.0,59.0
Jaffna,Yala,Up Country Vegetable,Beans,2013,14.0,73.0
Jaffna,Yala,Up Country Vegetable,Beans,2014,13.0,53.0
Jaffna,Yala,Up Country Vegetable,Beans,2015,7.0,50.0
Jaffna,Yala,Up Country Vegetable,Beans,2016,7.0,49.0
Jaffna,Yala,Up Country Vegetable,Beans,2017,7.0,47.0
Jaffna,Yala,Up Country Vegetable,Beans,2018,5.0,31.0
Jaffna,Yala,Up Country Vegetable,Beans,2019,13.0,36.0
Jaffna,Yala,Up Country Vegetable,Beans,2020,5.5,38.2
Jaffna,Yala,Up Country Vegetable,Beans,2021,6.7,47.8
Jaffna,Yala,Up Country Vegetable,Beans,2022,7.9,56.2
Jaffna,Yala,Up Country Vegetable,Beans,2023,6.5,44.9
Jaffna,Yala,Up Country Vegetable,Beans,2024,6.9,47.7
Jaffna,Yala,Up Country Vegetable,Beans,2025,6.5,44.9
Jaffna,Maha,Up Country Vegetable,Beetroot,2001,22.0,153.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2002,25.0,169.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2003,29.0,202.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2004,31.0,220.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2005,41.0,303.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2006,41.0,301.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2007,55.0,540.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2008,51.0,357.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2009,60.0,683.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2010,62.0,672.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2011,80.0,845.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2012,61.0,678.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2013,63.0,733.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2014,77.0,1096.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2015,160.0,660.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2016,95.0,1398.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2017,94.0,1734.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2018,97.0,1696.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2019,74.0,1190.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2020,73.0,1487.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2021,73.7,1342.0
Jaffna,Maha,Up Country Vegetable,Beetroot,2022,66.5,898.7
Jaffna,Maha,Up Country Vegetable,Beetroot,2023,72.0,1358.8
Jaffna,Maha,Up Country Vegetable,Beetroot,2024,62.6,1193.9
Jaffna,Maha,Up Country Vegetable,Beetroot,2025,54.4,1053.9
Jaffna,Yala,Up Country Vegetable,Beetroot,2001,25.0,217.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2002,25.0,220.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2003,21.0,188.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2004,21.0,186.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2005,30.0,263.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2006,37.0,324.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2007,37.0,324.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2008,37.0,324.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2009,41.1,562.8
Jaffna,Yala,Up Country Vegetable,Beetroot,2010,35.0,515.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2011,57.0,718.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2012,55.0,659.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2013,69.0,784.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2014,79.0,1083.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2015,74.0,1079.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2016,130.0,2652.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2017,64.0,900.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2018,70.0,1035.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2019,127.0,873.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2020,57.8,960.0
Jaffna,Yala,Up Country Vegetable,Beetroot,2021,32.8,383.6
Jaffna,Yala,Up Country Vegetable,Beetroot,2022,46.1,702.7
Jaffna,Yala,Up Country Vegetable,Beetroot,2023,41.1,577.8
Jaffna,Yala,Up Country Vegetable,Beetroot,2024,41.1,547.8
Jaffna,Yala,Up Country Vegetable,Beetroot,2025,38.3,500.7
Jaffna,Maha,Minor Export,Betel,2001,2635.0,15.0
Jaffna,Maha,Minor Export,Betel,2002,3170.0,21.0
Jaffna,Maha,Minor Export,Betel,2003,4520.0,10.0
Jaffna,Maha,Minor Export,Betel,2004,2372.0,18.0
Jaffna,Maha,Minor Export,Betel,2005,92115.0,33.0
Jaffna,Maha,Minor Export,Betel,2006,33260.0,34.0
Jaffna,Maha,Minor Export,Betel,2007,1052.0,24.6
Jaffna,Maha,Minor Export,Betel,2008,108.4,19.1
Jaffna,Yala,Minor Export,Betel,2001,13.0,3010.0
Jaffna,Yala,Minor Export,Betel,2002,15.0,2930.0
Jaffna,Yala,Minor Export,Betel,2003,21.0,4520.0
Jaffna,Yala,Minor Export,Betel,2004,20.0,12921.0
Jaffna,Yala,Minor Export,Betel,2005,102.0,32115.0
Jaffna,Yala,Minor Export,Betel,2006,30.0,27268.0
Jaffna,Yala,Minor Export,Betel,2007,27.0,991.6
Jaffna,Yala,Minor Export,Betel,2008,6.7,313.1
Jaffna,Maha,Roots and Tubers,Big Onions,2001,15.0,150.55
Jaffna,Maha,Roots and Tubers,Big Onions,2002,15.0,150.55
Jaffna,Maha,Roots and Tubers,Big Onions,2003,2.0,12.0
Jaffna,Maha,Roots and Tubers,Big Onions,2004,2.0,24.0
Jaffna,Maha,Roots and Tubers,Big Onions,2005,1.0,10.0
Jaffna,Maha,Roots and Tubers,Big Onions,2006,5.0,56.0
Jaffna,Maha,Roots and Tubers,Big Onions,2007,9.0,65.0
Jaffna,Maha,Roots and Tubers,Big Onions,2008,81.0,638.0
Jaffna,Maha,Roots and Tubers,Big Onions,2009,52.0,350.0
Jaffna,Maha,Roots and Tubers,Big Onions,2010,74.0,548.0
Jaffna,Maha,Roots and Tubers,Big Onions,2011,108.0,1232.0
Jaffna,Maha,Roots and Tubers,Big Onions,2012,64.0,355.0
Jaffna,Maha,Roots and Tubers,Big Onions,2013,64.0,355.0
Jaffna,Maha,Roots and Tubers,Big Onions,2014,107.0,2370.0
Jaffna,Maha,Roots and Tubers,Big Onions,2015,446.0,3186.0
Jaffna,Maha,Roots and Tubers,Big Onions,2016,200.0,2802.0
Jaffna,Maha,Roots and Tubers,Big Onions,2017,170.0,1746.0
Jaffna,Maha,Roots and Tubers,Big Onions,2018,0.0,0.0
Jaffna,Maha,Roots and Tubers,Big Onions,2020,15.0,154.0
Jaffna,Maha,Roots and Tubers,Big Onions,2021,14.6,147.1
Jaffna,Maha,Roots and Tubers,Big Onions,2022,12.1,112.5
Jaffna,Maha,Roots and Tubers,Big Onions,2023,15.0,137.9
Jaffna,Maha,Roots and Tubers,Big Onions,2024,13.0,135.4
Jaffna,Maha,Roots and Tubers,Big Onions,2025,10.9,113.6
Jaffna,Yala,Roots and Tubers,Big Onions,2001,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2002,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2003,1.0,1.0
Jaffna,Yala,Roots and Tubers,Big Onions,2004,1.0,8.0
Jaffna,Yala,Roots and Tubers,Big Onions,2005,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2006,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2007,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2008,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2009,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2010,19.0,166.0
Jaffna,Yala,Roots and Tubers,Big Onions,2011,56.0,519.0
Jaffna,Yala,Roots and Tubers,Big Onions,2012,83.0,751.0
Jaffna,Yala,Roots and Tubers,Big Onions,2013,83.0,751.0
Jaffna,Yala,Roots and Tubers,Big Onions,2014,112.0,983.0
Jaffna,Yala,Roots and Tubers,Big Onions,2015,98.0,1095.0
Jaffna,Yala,Roots and Tubers,Big Onions,2016,97.0,652.0
Jaffna,Yala,Roots and Tubers,Big Onions,2017,59.0,614.0
Jaffna,Yala,Roots and Tubers,Big Onions,2018,10.0,82.0
Jaffna,Yala,Roots and Tubers,Big Onions,2020,0.6,24.0
Jaffna,Yala,Roots and Tubers,Big Onions,2021,4.6,67.8
Jaffna,Yala,Roots and Tubers,Big Onions,2022,4.6,67.8
Jaffna,Yala,Roots and Tubers,Big Onions,2023,5.7,70.0
Jaffna,Yala,Roots and Tubers,Big Onions,2024,5.5,68.8
Jaffna,Yala,Roots and Tubers,Big Onions,2025,5.6,68.8
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2001,32.0,116.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2002,35.0,119.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2003,38.0,147.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2004,40.0,212.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2005,44.0,235.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2006,51.0,271.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2007,124.0,617.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2008,71.0,531.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2009,60.0,357.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2010,96.0,503.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2011,78.0,416.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2012,76.0,406.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2013,59.0,413.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2014,59.0,413.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2015,114.0,889.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2016,83.0,767.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2017,72.0,915.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2018,60.0,366.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2019,120.0,859.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2020,73.0,892.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2021,67.7,832.4
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2022,66.0,779.0
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2023,72.7,833.1
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2024,68.1,778.8
Jaffna,Maha,Low Country Vegetable,Bitter Gourd,2025,68.6,796.8
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2001,32.0,256.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2002,33.0,258.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2003,31.0,243.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2004,31.0,245.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2005,42.0,336.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2006,46.0,369.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2007,46.0,369.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2008,46.0,369.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2009,53.65,460.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2010,58.0,488.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2011,62.0,542.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2012,74.0,689.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2013,56.0,432.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2014,56.0,432.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2015,79.0,811.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2016,83.0,664.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2017,61.0,761.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2018,54.0,612.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2019,120.0,521.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2020,53.3,537.7
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2021,54.9,586.0
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2022,53.1,536.5
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2023,44.2,411.7
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2024,52.5,372.7
Jaffna,Yala,Low Country Vegetable,Bitter Gourd,2025,54.3,511.5
Jaffna,Maha,Pulses,Black Gram,2001,11.0,8.0
Jaffna,Maha,Pulses,Black Gram,2002,11.0,8.0
Jaffna,Maha,Pulses,Black Gram,2003,13.0,9.0
Jaffna,Maha,Pulses,Black Gram,2004,17.0,11.0
Jaffna,Maha,Pulses,Black Gram,2005,21.0,14.0
Jaffna,Maha,Pulses,Black Gram,2006,25.0,17.0
Jaffna,Maha,Pulses,Black Gram,2007,53.0,32.0
Jaffna,Maha,Pulses,Black Gram,2008,54.0,37.0
Jaffna,Maha,Pulses,Black Gram,2009,65.0,46.0
Jaffna,Maha,Pulses,Black Gram,2010,78.0,38.0
Jaffna,Maha,Pulses,Black Gram,2011,52.0,31.0
Jaffna,Maha,Pulses,Black Gram,2012,53.0,29.0
Jaffna,Maha,Pulses,Black Gram,2013,39.0,26.0
Jaffna,Maha,Pulses,Black Gram,2014,24.0,19.0
Jaffna,Maha,Pulses,Black Gram,2015,66.0,47.0
Jaffna,Maha,Pulses,Black Gram,2016,64.0,45.0
Jaffna,Maha,Pulses,Black Gram,2017,60.0,39.0
Jaffna,Maha,Pulses,Black Gram,2018,24.0,19.0
Jaffna,Maha,Pulses,Black Gram,2019,58.0,39.0
Jaffna,Maha,Pulses,Black Gram,2020,63.0,46.0
Jaffna,Maha,Pulses,Black Gram,2021,73.9,54.3
Jaffna,Maha,Pulses,Black Gram,2022,63.4,43.8
Jaffna,Maha,Pulses,Black Gram,2023,78.0,53.2
Jaffna,Maha,Pulses,Black Gram,2024,78.1,50.4
Jaffna,Maha,Pulses,Black Gram,2025,95.1,63.6
Jaffna,Yala,Pulses,Black Gram,2001,10.0,6.0
Jaffna,Yala,Pulses,Black Gram,2002,10.0,6.0
Jaffna,Yala,Pulses,Black Gram,2003,6.0,3.0
Jaffna,Yala,Pulses,Black Gram,2004,6.0,4.0
Jaffna,Yala,Pulses,Black Gram,2005,10.0,6.0
Jaffna,Yala,Pulses,Black Gram,2006,5.0,3.0
Jaffna,Yala,Pulses,Black Gram,2007,5.0,3.0
Jaffna,Yala,Pulses,Black Gram,2008,5.0,3.0
Jaffna,Yala,Pulses,Black Gram,2009,19.5,17.5
Jaffna,Yala,Pulses,Black Gram,2010,5.0,4.0
Jaffna,Yala,Pulses,Black Gram,2011,7.0,4.0
Jaffna,Yala,Pulses,Black Gram,2012,6.0,4.0
Jaffna,Yala,Pulses,Black Gram,2013,17.0,11.0
Jaffna,Yala,Pulses,Black Gram,2014,55.0,51.0
Jaffna,Yala,Pulses,Black Gram,2015,26.0,29.0
Jaffna,Yala,Pulses,Black Gram,2016,22.0,24.0
Jaffna,Yala,Pulses,Black Gram,2017,25.0,27.0
Jaffna,Yala,Pulses,Black Gram,2018,32.0,40.0
Jaffna,Yala,Pulses,Black Gram,2019,75.0,38.0
Jaffna,Yala,Pulses,Black Gram,2020,30.2,36.4
Jaffna,Yala,Pulses,Black Gram,2021,32.6,24.0
Jaffna,Yala,Pulses,Black Gram,2022,48.0,35.6
Jaffna,Yala,Pulses,Black Gram,2023,51.6,36.3
Jaffna,Yala,Pulses,Black Gram,2024,74.3,59.5
Jaffna,Yala,Pulses,Black Gram,2025,66.7,48.6
Jaffna,Maha,Other Perennial,Bread Fruit,2001,83.0,13.0
Jaffna,Maha,Other Perennial,Bread Fruit,2002,35.0,13.0
Jaffna,Maha,Other Perennial,Bread Fruit,2003,35.0,19.0
Jaffna,Maha,Other Perennial,Bread Fruit,2004,50.0,31.0
Jaffna,Maha,Other Perennial,Bread Fruit,2005,103.0,23.0
Jaffna,Maha,Other Perennial,Bread Fruit,2006,68.0,31.0
Jaffna,Maha,Other Perennial,Bread Fruit,2007,113.0,8.0
Jaffna,Maha,Other Perennial,Bread Fruit,2008,9.8,7.5
Jaffna,Yala,Other Perennial,Bread Fruit,2001,37.0,59.0
Jaffna,Yala,Other Perennial,Bread Fruit,2002,13.0,29.0
Jaffna,Yala,Other Perennial,Bread Fruit,2003,13.0,35.0
Jaffna,Yala,Other Perennial,Bread Fruit,2004,21.0,66.0
Jaffna,Yala,Other Perennial,Bread Fruit,2005,48.0,72.0
Jaffna,Yala,Other Perennial,Bread Fruit,2006,28.0,31.0
Jaffna,Yala,Other Perennial,Bread Fruit,2007,15.0,65.8
Jaffna,Yala,Other Perennial,Bread Fruit,2008,3.7,72.1
Jaffna,Maha,Up Country Vegetable,Cabbage,2001,30.0,237.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2002,34.0,278.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2003,37.0,309.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2004,38.0,332.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2005,46.0,415.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2006,47.0,422.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2007,62.0,721.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2008,45.0,219.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2009,82.0,782.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2010,61.0,875.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2011,70.0,979.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2012,56.0,772.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2013,60.0,835.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2014,68.0,1772.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2015,125.0,885.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2016,65.0,444.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2017,57.0,1371.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2018,68.0,1772.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2019,30.0,615.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2020,35.0,721.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2021,32.3,620.3
Jaffna,Maha,Up Country Vegetable,Cabbage,2022,29.5,439.6
Jaffna,Maha,Up Country Vegetable,Cabbage,2023,25.8,426.0
Jaffna,Maha,Up Country Vegetable,Cabbage,2024,17.2,285.6
Jaffna,Maha,Up Country Vegetable,Cabbage,2025,18.1,284.1
Jaffna,Yala,Up Country Vegetable,Cabbage,2001,19.0,167.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2002,20.0,174.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2003,19.0,90.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2004,19.0,108.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2005,25.0,142.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2006,25.0,142.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2007,25.0,142.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2008,25.0,142.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2009,24.7,297.4
Jaffna,Yala,Up Country Vegetable,Cabbage,2010,36.0,351.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2011,52.0,516.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2012,57.0,554.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2013,45.0,403.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2014,42.0,444.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2015,0.0,297.4
Jaffna,Yala,Up Country Vegetable,Cabbage,2016,45.0,349.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2017,31.0,606.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2018,23.0,578.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2019,48.0,420.0
Jaffna,Yala,Up Country Vegetable,Cabbage,2020,24.4,560.5
Jaffna,Yala,Up Country Vegetable,Cabbage,2021,22.9,534.3
Jaffna,Yala,Up Country Vegetable,Cabbage,2022,22.8,297.4
Jaffna,Yala,Up Country Vegetable,Cabbage,2023,11.8,134.2
Jaffna,Yala,Up Country Vegetable,Cabbage,2024,12.4,128.4
Jaffna,Yala,Up Country Vegetable,Cabbage,2025,10.2,103.7
Jaffna,Maha,Up Country Vegetable,Capsicum,2001,8.0,27.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2002,10.0,32.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2003,13.0,44.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2004,12.0,48.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2005,25.0,112.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2006,12.0,53.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2007,20.0,78.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2008,25.0,105.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2009,25.0,118.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2010,31.0,102.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2011,23.0,83.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2012,24.0,75.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2013,26.0,126.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2014,31.0,320.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2015,59.0,302.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2016,49.0,279.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2017,32.0,326.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2018,31.0,320.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2019,58.0,693.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2020,64.0,826.0
Jaffna,Maha,Up Country Vegetable,Capsicum,2021,72.7,741.1
Jaffna,Maha,Up Country Vegetable,Capsicum,2022,48.4,350.9
Jaffna,Maha,Up Country Vegetable,Capsicum,2023,50.2,487.9
Jaffna,Maha,Up Country Vegetable,Capsicum,2024,41.3,403.3
Jaffna,Maha,Up Country Vegetable,Capsicum,2025,44.2,429.3
